fid,id_tramo,codigo,tipo_tramd,ancho_viad,electrifid,n_vias,situaciond,red_tentd,titulard,fuented,nombre,tipo_lined,fuente_ld,estado,rio_id,dist_to_river
3350,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22901,0.0
3351,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,375.47
3352,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,17289,206.12
3353,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22904,0.0
3354,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17284,621.43
3355,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17434,602.96
3356,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,22883,108.39
3357,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,628.99
3358,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22888,152.44
3359,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,221.72
3360,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,616.73
3361,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,394.8
3362,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22909,578.63
3363,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,104.65
3364,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22902,96.94
3365,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,268.99
3366,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17434,881.16
3367,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17289,302.13
3368,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17284,51.59
3369,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22888,508.41
3370,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,531.8
3371,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22894,492.26
3372,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17284,599.38
3373,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17434,589.17
3374,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,16882,379.22
3375,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22902,262.76
3376,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,0.0
3377,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,357.53
3378,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,364.97
3379,-2147483648,VT-001,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22922,1359.91
3380,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,159.35
3381,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16882,0.0
3382,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22884,3.09
3383,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22888,509.97
3384,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,220.06
3385,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,17.5
3386,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17289,838.13
3387,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,684.58
3388,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22884,125.58
3389,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,214.05
3390,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17289,741.06
3391,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,82.83
3392,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,693.87
3393,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22901,278.14
3394,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Subterráneo,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17283,140.28
3395,-2147483648,VT-001,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,17289,578.6
3396,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,219.61
3397,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,265.87
3398,-2147483648,VT-001,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,659.24
3399,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17281,16.5
3400,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,32.97
3401,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,0.0
3402,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Subterráneo,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22902,238.52
3403,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,583.07
3404,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,41.73
3405,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17289,241.89
3406,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,22883,134.03
3407,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22888,150.36
3408,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,314.87
3409,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22900,534.44
3410,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22896,150.79
3411,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22888,5.94
3412,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22884,122.69
3413,-2147483648,VT-001,Troncal,Métrico,Sí,Doble,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22899,862.91
3414,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17289,291.86
3415,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17434,595.36
3416,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,453.8
3417,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,303.67
3418,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22903,5.73
3419,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,550.03
3420,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,22883,137.97
3421,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17289,196.1
3422,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,212.04
3423,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22888,443.8
3424,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17434,600.1
3425,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,423.51
3426,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22894,12.25
3427,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,494.57
3428,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,464.4
3429,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22901,1417.26
3430,-2147483648,VT-001,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,508.02
3431,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22901,2025.92
3432,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17281,479.84
3433,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22888,515.83
3434,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22901,15.73
3435,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17284,297.21
3436,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,333.97
3437,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22888,206.24
3438,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,22883,0.0
3439,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16882,179.77
3440,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,0.0
3441,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,17348,521.15
3442,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,16840,340.8
3443,-2147483648,VT-001,Troncal,Métrico,Sí,Única,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22884,0.0
3444,-2147483648,VT-001,Troncal,Métrico,Sí,Única,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,No afectada,22896,35.36
3445,-2147483648,VT-001,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-001 TRAMO BÉTERA (INCL)  EMPALME,Metro,Comunidad Valenciana,Afectada,22899,869.94
3446,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,Afectada,22899,446.13
3447,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,Subterráneo,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,No afectada,25084,1422.67
3448,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,Afectada,22996,0.0
3449,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,Afectada,22996,487.8
3450,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,No afectada,25084,2098.06
3451,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,Subterráneo,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,No afectada,25084,1486.94
3452,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,No afectada,25084,1971.2
3453,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,Elevado,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,Afectada,22899,486.14
3454,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,Subterráneo,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,No afectada,22996,789.06
3455,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,Subterráneo,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,No afectada,25084,0.0
3456,-2147483648,VT-002,Troncal,Métrico,Sí,Doble,En superficie,No Tent,Comunidad Autónoma,Comunidad Valenciana,VT-002 TRAMO EMPALME (INCL)  TORRENT (INCL),Metro,Comunidad Valenciana,Afectada,22996,136.78
